Date,Price,Open,High,Low,Volume,ChangeP,Returns,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_roll_mean5,Return_roll_std5,Return_roll_mean10,Return_roll_std10,RSI,MACD,MACD_signal,MACD_hist,DayOfWeek,Month,Quarter,Direction,Regime
2025-07-14,227.11,228.84,229.2,226.0,2390000.0,-0.34,-0.3422703936109407,0.5604094960727128,-0.613981229716694,-0.5321933344965969,0.8183738120380082,-0.17687880396765468,0.4839639811867578,0.29789199135115807,1.0403834556911704,60.88689296978461,4.478734528633481,4.091412641882945,0.38732188675053614,0,7,3,0,0.0
2025-07-15,224.43,227.5,228.0,224.0,2300000.0,-1.18,-1.1800449121571073,-0.3422703936109407,0.5604094960727128,-0.613981229716694,0.0436414419132507,-0.42161607478172625,0.6314894978330086,0.13409497202518295,1.1368558892061964,56.037621024136406,4.095028514329357,4.0921358163722275,0.002892697957129542,1,7,3,0,0.0
2025-07-16,224.37,223.8,226.0,222.85,2360000.0,-0.03,-0.0267343937976216,-1.1800449121571073,-0.3422703936109407,0.5604094960727128,-0.5321933344965969,-0.3205242866419312,0.6495618536671119,0.070492706540804,1.1250469993460637,55.93022198154709,3.7429508277454033,4.022298818646863,-0.27934799090146,2,7,3,0,0.0
2025-07-17,225.18,224.8,227.98,224.1,3410000.0,0.36,0.3610108303249107,-0.0267343937976216,-1.1800449121571073,-0.3422703936109407,-0.613981229716694,-0.12552587463361026,0.684830935660256,-0.17018711837574577,0.6343145153877764,57.12488245698925,3.489067160732418,3.915652487063974,-0.4265853263315562,3,7,3,1,0.0
2025-07-18,223.28,226.0,228.1,223.0,2840000.0,-0.84,-0.8437694289013259,0.3610108303249107,-0.0267343937976216,-1.1800449121571073,0.5604094960727128,-0.40636165962841797,0.6178584832997878,-0.17555581123314004,0.6403426821929635,53.46374310593418,3.098827055115578,3.752287400674295,-0.6534603455587171,4,7,3,0,0.0
2025-07-21,221.18,223.28,223.99,220.99,2490000.0,-0.94,-0.9405231099964144,-0.8437694289013259,0.3610108303249107,-0.0267343937976216,-0.3422703936109407,-0.5260122029055128,0.6589074145297378,-0.3514455034365823,0.5752541264200599,49.67431879282123,2.590247746668041,3.5198794698730445,-0.9296317232050035,0,7,3,0,0.0
2025-07-22,226.63,222.0,229.0,221.01,6600000.0,2.46,2.464056424631517,-0.9405231099964144,-0.8437694289013259,0.3610108303249107,-1.1800449121571073,0.2028080644522121,1.3778146306508656,-0.10940400516475571,1.0626681479173261,57.99528581467175,2.597027516440818,3.335309079186599,-0.7382815627457813,1,7,3,1,1.0
2025-07-23,226.23,228.4,231.0,225.52,4490000.0,-0.18,-0.1764991395666971,2.464056424631517,-0.9405231099964144,-0.8437694289013259,-0.0267343937976216,0.17285511529839703,1.3856578712662566,-0.0738345856717657,1.0528517589762905,57.24714024655504,2.540834714793391,3.1764142063079577,-0.6355794915145667,2,7,3,0,0.0
2025-07-24,225.33,227.0,228.7,225.0,1880000.0,-0.4,-0.3978252221190723,-0.1764991395666971,2.464056424631517,-0.9405231099964144,0.3610108303249107,0.021087904809600412,1.4013652261570284,-0.05221898491200353,1.0427000543932776,55.51194999438951,2.3960587623369065,3.0203431175137476,-0.6242843551768411,3,7,3,0,0.0
2025-07-25,225.91,225.33,226.98,224.23,2020000.0,0.26,0.2574002574002503,-0.3978252221190723,-0.1764991395666971,2.464056424631517,-0.8437694289013259,0.24132184206991564,1.3153562609646876,-0.08251990877924979,1.0272065458487123,56.42852029163697,2.3015926028643605,2.8765930145838707,-0.5750004117195102,4,7,3,1,0.0
2025-07-28,227.13,227.1,229.1,223.51,9300000.0,0.54,0.5400380682572701,0.2574002574002503,-0.3978252221190723,-0.1764991395666971,-0.9405231099964144,0.5374340777206525,1.1373994445212041,0.005710937407571293,1.0402265185324386,58.37133512983613,2.2986736163503565,2.761009134937168,-0.46233551858681166,0,7,3,1,1.0
2025-07-29,224.04,226.99,227.48,222.05,1830000.0,-1.36,-1.3604543653414358,0.5400380682572701,0.2574002574002503,-0.3978252221190723,2.464056424631517,-0.22746808027393803,0.7313412855426963,-0.012330007910861562,1.0643608844592385,52.04189187223348,2.023695223880992,2.6135463527259333,-0.5898511288449413,1,7,3,0,0.0
2025-07-30,224.78,223.4,226.0,223.4,1480000.0,0.33,0.330298161042675,-1.3604543653414358,0.5400380682572701,0.2574002574002503,-0.1764991395666971,-0.12610862015206364,0.774044079819042,0.0233732475731681,1.0697983290014041,53.34658170337446,1.844225597600058,2.4596822017007582,-0.6154566041007001,2,7,3,1,0.0
2025-07-31,233.01,228.0,238.0,228.0,24210000.0,3.66,3.661357772043772,0.330298161042675,-1.3604543653414358,0.5400380682572701,-0.3978252221190723,0.6857279786805053,1.8284047277763689,0.35340794174505424,1.5752220108796522,64.81205402618471,2.339122892136686,2.435570339787944,-0.09644744765125779,3,7,3,1,1.0
2025-08-01,255.67,233.45,256.31,231.01,37050000.0,9.72,9.724904510536026,3.661357772043772,0.330298161042675,-1.3604543653414358,0.2574002574002503,2.5792288293076604,4.386592520819024,1.4102753356887896,3.2923133854192437,79.64493926306265,4.507841594213659,2.8500245906730868,1.657817003540572,4,8,3,1,1.0
2025-08-04,260.22,265.0,269.0,259.12,17820000.0,1.78,1.7796378143701022,9.724904510536026,3.661357772043772,0.330298161042675,0.5400380682572701,2.827148778530227,4.276169462846526,1.6822914281254409,3.1872000009285943,81.34535416661826,6.518571727245899,3.5837340179876493,2.9348377092582494,0,8,3,1,1.0
2025-08-05,259.14,260.0,264.5,256.0,12660000.0,-0.42,-0.4150334332488051,1.7796378143701022,9.724904510536026,3.661357772043772,-1.3604543653414358,3.016232964948753,4.060155857721762,1.3943824423374087,3.238361963103406,79.64462172395078,7.933490529738407,4.453685320337801,3.479805209400606,1,8,3,0,1.0
2025-08-06,262.24,259.77,263.4,257.65,8990000.0,1.2,1.1962645674153056,-0.4150334332488051,1.7796378143701022,9.724904510536026,0.330298161042675,3.189426246223279,3.9334311354643883,1.5316588130356092,3.1931528752969034,80.88030407743166,9.198928445882302,5.402733945446702,3.7961945004356004,2,8,3,1,1.0
2025-08-07,267.08,263.02,269.88,263.0,16980000.0,1.85,1.845637583892608,1.1962645674153056,-0.4150334332488051,1.7796378143701022,3.661357772043772,2.8262822085930464,3.9626759466734063,1.7560050936367773,3.120512583527624,82.65109796040211,10.47163418136958,6.416513992631277,4.055120188738304,3,8,3,1,1.0
2025-08-08,270.48,267.2,276.99,267.2,19940000.0,1.27,1.2730268084469205,1.845637583892608,1.1962645674153056,-0.4150334332488051,9.724904510536026,1.1359066681752252,0.9145993615211722,1.8575677487414441,3.0826159687159387,83.78706788927666,11.620658513373911,7.457342896779805,4.163315616594106,4,8,3,1,1.0
2025-08-11,277.09,269.96,278.5,267.46,12020000.0,2.44,2.443803608399865,1.2730268084469205,1.845637583892608,1.1962645674153056,1.7796378143701022,1.2687398269811778,1.0669992204373338,2.047944302755704,3.050829515544398,85.74171894004887,12.915755542569599,8.549025425937764,4.366730116631835,0,8,3,1,1.0
2025-08-12,271.54,278.5,279.35,269.4,15700000.0,-2.0,-2.0029593272943647,2.443803608399865,1.2730268084469205,1.845637583892608,-0.4150334332488051,0.9511546481720659,1.726164142027144,1.9836938065604108,3.1361583731428286,77.31344040291027,13.340509562109645,9.507322253172141,3.8331873089375037,1,8,3,0,1.0
2025-08-13,269.5,272.0,274.0,268.18,11220000.0,-0.75,-0.7512705310451574,-2.0029593272943647,2.443803608399865,1.2730268084469205,1.1962645674153056,0.5616476284799733,1.870706057031376,1.8755369373516273,3.2171197911709037,74.41779511851266,13.3585304086198,10.277563884261673,3.080966524358127,2,8,3,0,1.0
2025-08-15,262.58,270.0,271.65,261.01,8770000.0,-2.57,-2.5677179962894305,-0.7512705310451574,-2.0029593272943647,2.443803608399865,1.845637583892608,-0.32102348755643445,2.135820809414883,1.2526293605183072,3.4289933348762736,65.46134529977328,12.668392548664826,10.755729617142304,1.9126629315225223,4,8,3,0,1.0
2025-08-18,263.57,263.01,264.9,258.66,8840000.0,0.38,0.3770279533856383,-2.5677179962894305,-0.7512705310451574,-2.0029593272943647,1.2730268084469205,-0.5002232585686909,2.002038885616191,0.31784170480326857,1.7019893461419398,66.09012579404923,12.062291461250936,11.017041985964031,1.045249475286905,0,8,3,1,1.0
2025-08-19,259.71,263.97,264.38,259.0,7630000.0,-1.46,-1.4645065826915102,0.3770279533856383,-2.5677179962894305,-0.7512705310451574,2.443803608399865,-1.2818852967869658,1.144575163965674,-0.0065727349028926515,1.7015803071301507,61.39684547271567,11.142043698049207,11.042042328381067,0.10000136966814033,1,8,3,0,1.0
2025-08-20,258.27,260.0,261.0,257.0,5290000.0,-0.55,-0.5544645951253313,-1.4645065826915102,0.3770279533856383,-2.5677179962894305,-2.0029593272943647,-0.9921863503531594,1.0988374476893332,-0.020515851090545274,1.7058650825259956,59.69378944290414,10.179205208953192,10.869474904495492,-0.6902696955423,2,8,3,0,0.0
2025-08-21,260.97,259.01,262.15,255.55,9480000.0,1.05,1.0454175862469686,-0.5544645951253313,-1.4645065826915102,0.3770279533856383,-0.7512705310451574,-0.632848726894734,1.4385710512579297,-0.035600549207378984,1.694539109506867,61.83161664729052,9.524226846169142,10.600425292830224,-1.0761984466610812,3,8,3,1,1.0
2025-08-22,263.13,262.0,268.7,261.2,12450000.0,0.83,0.8276813426830547,1.0454175862469686,-0.5544645951253313,-1.4645065826915102,-2.5677179962894305,0.04623114089976306,1.0442255908499083,-0.13739617332833431,1.5967237416162714,63.499530997339455,9.074836654857762,10.295307565235731,-1.2204709103779692,4,8,3,1,1.0
2025-08-25,260.97,262.55,264.25,260.23,2540000.0,-0.82,-0.8208870140234744,0.8276813426830547,1.0454175862469686,-0.5544645951253313,0.3770279533856383,-0.1933518525820595,1.0859437885960612,-0.3467875555753738,1.5269853959707194,60.64553415266475,8.447025688390397,9.925651189866665,-1.4786255014762677,0,8,3,0,0.0
2025-08-26,260.42,263.94,264.7,259.5,4340000.0,-0.21,-0.2107521937387482,-0.8208870140234744,0.8276813426830547,1.0454175862469686,-1.4645065826915102,0.05739902520849292,0.8347430829887937,-0.6122431357892351,1.1790579818047433,59.907195538674564,7.815013954680694,9.503523742829472,-1.688509788148778,1,8,3,0,0.0
2025-08-27,260.33,261.0,261.99,259.02,2740000.0,-0.03,-0.0345595576376744,-0.2107521937387482,-0.8208870140234744,0.8276813426830547,-0.5544645951253313,0.1613800327060243,0.7692858863680976,-0.4154031588235661,1.0813451780049115,59.77894196245221,7.223608591179612,9.0475407124995,-1.8239321213198885,2,8,3,0,0.0
2025-08-28,261.24,260.53,262.0,259.9,2200000.0,0.35,0.3495563323474148,-0.0345595576376744,-0.2107521937387482,-0.8208870140234744,1.0454175862469686,0.022207781926113546,0.6173018804849323,-0.3053204724843089,1.099239166122698,60.695203822807805,6.750529077425995,8.5881383854848,-1.8376093080588056,3,8,3,1,0.0
2025-08-29,264.36,261.4,271.25,260.0,14510000.0,1.19,1.194304088194765,0.3495563323474148,-0.0345595576376744,-0.2107521937387482,0.8276813426830547,0.09553233102845562,0.7453834739893581,0.0708817359641107,0.8557057483543934,63.744748016869906,6.55184251733499,8.180879211854839,-1.629036694519849,4,8,3,1,1.0
2025-09-01,270.35,264.31,272.0,264.2,10450000.0,2.27,2.2658495990316267,1.194304088194765,0.3495563323474148,-0.0345595576376744,-0.8208870140234744,0.7128796536394758,1.0231385704436795,0.2597639005287095,1.103403051294411,68.75666312526378,6.7993462948439,7.904572628452652,-1.1052263336087513,0,9,3,1,1.0
2025-09-02,269.32,271.97,272.78,268.0,6920000.0,-0.38,-0.3809876086554575,2.2658495990316267,1.194304088194765,0.3495563323474148,-0.2107521937387482,0.678832570656134,1.0635910769709702,0.3681157979323148,0.9590236414048073,67.04047479134144,6.833608840814179,7.690379870924957,-0.856771030110778,1,9,3,0,1.0
2025-09-03,273.1,270.0,275.5,268.2,8359999.999999999,1.4,1.4035348284568654,-0.3809876086554575,2.2658495990316267,1.194304088194765,-0.0345595576376744,0.9664514478750419,1.0158181255933143,0.5639157402905345,0.9495670894209983,69.99992943695577,7.084115293174818,7.569126955374929,-0.4850116622001108,2,9,3,1,1.0
2025-09-04,270.39,272.5,273.74,269.06,6160000.0,-0.99,-0.9923105089710862,1.4035348284568654,-0.3809876086554575,2.2658495990316267,0.3495563323474148,0.6980780796113417,1.3438390299060623,0.36014293076872894,1.0482716700481876,65.4617611038351,6.98346803740975,7.451995171781894,-0.46852713437214355,3,9,3,0,1.0
2025-09-05,272.98,270.7,274.8,268.55,11590000.0,0.96,0.9578756610821524,-0.9923105089710862,1.4035348284568654,-0.3809876086554575,1.194304088194765,0.6507923941888192,1.3260550709444088,0.3731623626086387,1.0555071788928336,67.62221633976657,7.031639355116226,7.367924008448761,-0.33628465333253477,4,9,3,1,1.0
2025-09-08,275.0,274.97,276.9,273.0,7210000.0,0.74,0.7399809509854135,0.9578756610821524,-0.9923105089710862,1.4035348284568654,2.2658495990316267,0.3456186645795765,0.9959390044375512,0.5292491591095276,0.9713695786404345,69.23839851790865,7.150387374913464,7.3244166817417025,-0.17402930682823836,0,9,3,1,1.0
2025-09-09,273.15,275.5,277.39,271.0,4430000.0,-0.67,-0.672727272727281,0.7399809509854135,0.9578756610821524,-0.9923105089710862,-0.3809876086554575,0.2872707317652118,1.0558914915424042,0.4830516512106742,1.0202305277559185,65.98959318141812,7.014359329171498,7.262405211227662,-0.2480458820561644,1,9,3,0,1.0
2025-09-10,272.92,272.99,275.5,271.25,3940000.0,-0.08,-0.084202818963925,-0.672727272727281,0.7399809509854135,0.9578756610821524,1.4035348284568654,-0.010276797718946226,0.8527751420310662,0.4780873250780492,1.0231456284395246,65.57761606686637,6.809501352260611,7.1718244394342525,-0.3623230871736416,2,9,3,0,1.0
2025-09-11,270.74,274.0,274.8,270.3,2300000.0,-0.8,-0.7987688699985368,-0.084202818963925,-0.672727272727281,0.7399809509854135,-0.9923105089710862,0.02843153007556365,0.7998030439228923,0.363254804843454,1.1006775308737513,61.64902186050092,6.397495799384501,7.016958711424303,-0.6194629120398023,3,9,3,0,0.0
2025-09-12,267.58,270.74,271.2,267.0,3160000.0,-1.17,-1.1671714560094648,-0.7987688699985368,-0.084202818963925,-0.672727272727281,0.9578756610821524,-0.3965778933427598,0.7451802959643825,0.12710725042303106,1.1545717915552118,56.37676044289849,5.7497137189329806,6.763509712926039,-1.0137959939930585,4,9,3,0,0.0
2025-09-15,268.52,268.98,271.25,267.5,2590000.0,0.35,0.3512968084311225,-1.1671714560094648,-0.7987688699985368,-0.084202818963925,0.7399809509854135,-0.47431472185361806,0.6038439749580198,-0.06434802863701936,0.8886203465099736,57.540018320940575,5.251654097850633,6.4611385899109575,-1.2094844920603247,0,9,3,1,0.0
2025-09-16,272.19,269.0,273.11,268.5,3910000.0,1.37,1.3667510799940474,0.3512968084311225,-1.1671714560094648,-0.7987688699985368,-0.672727272727281,-0.06641905130935233,0.9970922149577517,0.11042584022793114,0.9859648441328757,61.82066463670008,5.094352068822047,6.187781285693175,-1.0934292168711277,1,9,3,1,1.0
2025-09-17,270.4,273.5,274.15,270.0,5140000.0,-0.66,-0.6576288621918588,1.3667510799940474,0.3512968084311225,-1.1671714560094648,-0.084202818963925,-0.1811042599549391,1.0320151201894705,-0.09569052883694128,0.8970369532397903,58.71163155554377,4.770262421362872,5.904277512827115,-1.134015091464243,2,9,3,0,0.0
2025-09-18,272.12,274.4,274.4,271.0,4160000.0,0.64,0.6360946745562231,-0.6576288621918588,1.3667510799940474,0.3512968084311225,-0.7987688699985368,0.10586844895601291,1.0167053018163832,0.06714998951578965,0.8633583979794693,60.75405847086658,4.599192043195615,5.643260418900815,-1.0440683757052005,3,9,3,1,0.0
2025-09-19,277.26,273.0,290.0,272.5,21410000.0,1.89,1.8888725562251896,0.6360946745562231,-0.6576288621918588,1.3667510799940474,-1.1671714560094648,0.7170772514029438,0.9779251925540314,0.16024967903009338,1.0081388174061379,66.14389027156676,4.822778589723271,5.479164053065306,-0.6563854633420352,4,9,3,1,1.0
2025-09-22,280.64,278.0,284.1,277.94,9750000.0,1.22,1.2190723508620052,1.8888725562251896,0.6360946745562231,-0.6576288621918588,0.3512968084311225,0.8906323598891204,0.973774562968679,0.20815881901775252,1.0492938960297793,69.14476321728836,5.212622424299354,5.425855727312116,-0.21323330301276133,0,9,3,1,1.0
2025-09-23,282.71,282.5,288.0,281.0,16350000.000000002,0.74,0.7375997719498266,1.2190723508620052,1.8888725562251896,0.6360946745562231,1.3667510799940474,0.7648020982802761,0.9368179200882181,0.34919152348546334,1.0118522235608423,70.84889770109626,5.6237807286048564,5.465440727570664,0.1583400010341922,1,9,3,1,1.0
2025-09-24,282.86,285.8,287.74,281.45,13700000.0,0.05,0.0530579038590902,0.7375997719498266,1.2190723508620052,1.8888725562251896,-0.6576288621918588,0.9069394514904661,0.6878891783362078,0.36291759576776483,1.0062352671069457,70.97400071091101,5.893790445897196,5.55111067123597,0.34267977466122534,2,9,3,1,1.0
2025-09-25,277.88,282.86,284.7,276.2,10970000.0,-1.76,-1.7605882768860983,0.0530579038590902,0.7375997719498266,1.2190723508620052,0.6360946745562231,0.4276028612020017,1.3951967192126231,0.2667356550790087,1.1633207642220882,61.53251745044907,5.64090586034672,5.5690697090581205,0.07183615128859966,3,9,3,0,1.0
2025-09-26,280.53,278.0,282.2,277.88,7870000.0,0.95,0.9536490571469618,-1.7605882768860983,0.0530579038590902,0.7375997719498266,1.8888725562251896,0.24055816138635605,1.1992479332102313,0.4788177063946513,1.0617495654730726,64.25728637161401,5.58988909548134,5.573233586342765,0.016655509138574942,4,9,3,1,1.0
2025-09-29,281.5,282.0,282.0,278.06,4920000.0,0.35,0.3457740705094027,0.9536490571469618,-1.7605882768860983,0.0530579038590902,1.2190723508620052,0.06589850531583556,1.0786371971694289,0.4782654326024794,1.0618246997822536,65.2281848436539,5.563595173202373,5.571305903714687,-0.007710730512314079,0,9,3,1,1.0
2025-09-30,277.23,282.7,284.8,276.12,9770000.0,-1.52,-1.5168738898756595,0.3457740705094027,0.9536490571469618,-1.7605882768860983,0.7375997719498266,-0.3849962270492616,1.1928210655290712,0.18990293561550864,1.178836060197665,57.786769633719544,5.138964947220813,5.484837712415913,-0.34587276519509924,1,9,3,0,1.0
2025-10-01,276.69,278.0,280.5,275.9,6110000.0,-0.19,-0.1947841142733544,-1.5168738898756595,0.3457740705094027,0.9536490571469618,0.0530579038590902,-0.4345646306757506,1.1750843023513298,0.23618741040735908,1.1506105414755154,56.90266549602506,4.70463682205326,5.328797534343383,-0.6241607122901227,2,10,4,0,0.0
2025-10-02,278.41,277.49,279.99,275.55,3120000.0,0.62,0.6216343199971186,-0.1947841142733544,-1.5168738898756595,0.3457740705094027,-1.7605882768860983,0.041879888700892785,0.9676664047340033,0.23474137495144864,1.1500610685910495,59.05163824145747,4.447945136271812,5.152627054729068,-0.7046819184572559,3,10,4,1,0.0
2025-10-03,277.92,278.5,280.79,277.0,3020000.0,-0.18,-0.1759994253080022,0.6216343199971186,-0.1947841142733544,-1.5168738898756595,0.9536490571469618,-0.1840498077901,0.8225631166611042,0.02825417679812947,0.9949847884667898,58.161881553647866,4.157056264092432,4.953512896601741,-0.796456632509309,4,10,4,0,0.0
2025-10-06,274.49,277.0,277.0,270.5,3720000.0,-1.23,-1.2341681059297664,-0.1759994253080022,0.6216343199971186,-0.1947841142733544,0.3457740705094027,-0.5000382430779338,0.8702344462066058,-0.21706986888104768,0.9708973962202777,52.229391730196475,3.608159782879568,4.684442273857307,-1.0762824909777393,0,10,4,0,0.0
2025-10-07,271.34,275.0,276.25,270.9,4310000.0,-1.15,-1.1475827899012838,-1.2341681059297664,-0.1759994253080022,0.6216343199971186,-1.5168738898756595,-0.42618002308305875,0.7725470842732052,-0.4055881250661587,0.9476781351045157,47.44336463899153,2.8857120009278105,4.3246962192714085,-1.438984218343598,1,10,4,0,0.0
2025-10-08,269.56,272.0,273.4,269.0,2530000.0,-0.66,-0.6560035379965994,-1.1475827899012838,-1.2341681059297664,-0.1759994253080022,-0.1947841142733544,-0.5184239078277078,0.7655138959721026,-0.47649426925172766,0.936003295112204,44.937469304548856,2.1448117501003594,3.888719325437199,-1.7439075753368396,2,10,4,0,0.0
2025-10-09,267.53,269.0,272.3,266.9,3060000.0,-0.75,-0.7530790918534017,-0.6560035379965994,-1.1475827899012838,-1.2341681059297664,0.6216343199971186,-0.7933665901978119,0.4246789962195731,-0.37574335074845805,0.8307301864428736,42.19993276702329,1.3779547245221693,3.3865664052541935,-2.0086116807320242,3,10,4,0,0.0
2025-10-10,263.97,266.0,267.99,262.3,3030000.0,-1.33,-1.3306918850222202,-0.7530790918534017,-0.6560035379965994,-1.1475827899012838,-0.1759994253080022,-1.0243050821406554,0.30096607790170393,-0.6041774449653763,0.7328661359455082,37.84574623897565,0.4774490238609701,2.804742928975549,-2.327293905114579,4,10,4,0,0.0
2025-10-13,252.84,261.0,261.9,250.0,7680000.0,-4.22,-4.216388225934773,-1.3306918850222202,-0.7530790918534017,-0.6560035379965994,-1.2341681059297664,-1.6207491061416568,1.4772395929146216,-1.060393674609794,1.2866045460578424,28.08805974209703,-1.1213796478692188,2.019518413606596,-3.1408980614758146,0,10,4,0,0.0
2025-10-14,264.23,255.99,265.1,254.11,7820000.0,4.5,4.504825185888314,-4.216388225934773,-1.3306918850222202,-0.7530790918534017,-1.1475827899012838,-0.49026751098373733,3.147927021029008,-0.4582237670333965,2.1611561238230115,44.00022591899781,-1.45263995024618,1.3250867408360407,-2.7777266910822207,1,10,4,1,1.0
2025-10-15,260.64,267.4,267.4,258.8,4520000.0,-1.36,-1.3586647996064154,4.504825185888314,-4.216388225934773,-1.3306918850222202,-0.6560035379965994,-0.6307997633057005,3.172762084108342,-0.5746118355667026,2.176676720277064,40.92634744410896,-1.9820018401398443,0.6636690246408639,-2.6456708647807083,2,10,4,0,0.0
2025-10-16,258.88,260.0,262.8,257.5,4530000.0,-0.68,-0.6752608962553679,-1.3586647996064154,4.504825185888314,-4.216388225934773,-0.7530790918534017,-0.6152361241860937,3.1722031142906784,-0.7043013571919513,2.135733689960418,39.47052764294163,-2.5145560064082133,0.028024018431048403,-2.542580024839262,3,10,4,0,0.0
2025-10-17,258.21,259.95,262.3,257.1,6470000.0,-0.26,-0.2588071693448763,-0.6752608962553679,-1.3586647996064154,4.504825185888314,-1.3306918850222202,-0.40085918105062496,3.1478908684489433,-0.7125821315956387,2.1336172201168777,38.90319635063398,-2.9565906836110116,-0.5688989219773636,-2.387691761633648,4,10,4,0,0.0
2025-10-20,263.9,260.01,265.2,256.95,5680000.0,2.2,2.2036327020642106,-0.2588071693448763,-0.6752608962553679,-1.3586647996064154,-4.216388225934773,0.8831450045491718,2.4299511318298412,-0.36880205079624095,2.309913696456709,46.00168889143985,-2.8153176736290106,-1.018182672307693,-1.7971350013213176,0,10,4,1,0.0
2025-10-21,264.63,260.0,268.0,260.0,6000000.0,0.28,0.2766199317923525,2.2036327020642106,-0.2588071693448763,-0.6752608962553679,4.504825185888314,0.037503953729979535,1.3504084017575488,-0.22638177862687736,2.3004479351848053,46.854802640751394,-2.6143166809237073,-1.337409474030896,-1.2769072068928113,1,10,4,1,0.0
2025-10-22,266.92,264.51,273.31,262.61,8800000.0,0.87,0.8653591807429318,0.2766199317923525,2.2036327020642106,-0.2588071693448763,-1.3586647996064154,0.48230874979984895,1.122632170639106,-0.07424550675292425,2.319109391711229,49.54761311330894,-2.2443664253178213,-1.518800864288281,-0.7255655610295402,2,10,4,1,0.0
2025-10-23,266.32,265.0,272.55,265.0,3980000.0,-0.22,-0.2247864528697822,0.8653591807429318,0.2766199317923525,2.2036327020642106,-0.6752608962553679,0.5724036384769662,1.0198826718741696,-0.021416242854562298,2.307917617571351,48.84922015831465,-1.9768057814634403,-1.6104018477233129,-0.3664039337401275,3,10,4,0,0.0
2025-10-24,264.27,266.8,270.39,263.7,2780000.0,-0.77,-0.7697506758786465,-0.2247864528697822,0.8653591807429318,0.2766199317923525,-0.2588071693448763,0.4702149371702121,1.142245245195457,0.034677878059795074,2.2791979529340867,46.44063210269332,-1.9081835587118121,-1.6699581899210127,-0.23822536879079936,4,10,4,0,0.0
2025-10-27,260.76,264.1,265.1,260.0,3530000.0,-1.33,-1.3281870813940255,-0.7697506758786465,-0.2247864528697822,0.8653591807429318,2.2036327020642106,-0.23614901952143513,0.8593106651332424,0.3234979925138699,1.8167234569096957,42.57028929304768,-2.1126740273969062,-1.7585013574161916,-0.3541726699807146,0,10,4,0,0.0
2025-10-28,255.89,260.76,262.65,255.0,1390000.0,-1.87,-1.867617732781103,-1.3281870813940255,-0.7697506758786465,-0.2247864528697822,0.2766199317923525,-0.6649965524361262,1.0527186719781276,-0.3137462993530718,1.2000483887644595,37.85622845225947,-2.6373013287610547,-1.9342613516851643,-0.7030399770758904,1,10,4,0,0.0
2025-10-29,256.58,258.8,260.2,255.0,4010000.0,0.27,0.2696471139942935,-1.867617732781103,-1.3281870813940255,-0.7697506758786465,0.8653591807429318,-0.7841389657858538,0.8505089577946944,-0.1509151079930009,1.1520223016819675,38.8887860943294,-2.963236663690111,-2.1400564140861538,-0.8231802496039573,2,10,4,1,0.0
2025-10-30,253.8,260.0,260.0,253.06,2430000.0,-1.08,-1.0834827344297968,0.2696471139942935,-1.867617732781103,-1.3281870813940255,-0.2247864528697822,-0.9558782220978568,0.7941538809455483,-0.1917372918104438,1.1795704405251746,36.27368341983417,-3.406596408563985,-2.39336441298172,-1.0132319955822648,3,10,4,0,0.0
2025-10-31,256.67,255.0,259.6,255.0,2720000.0,1.13,1.130811662726558,-1.0834827344297968,0.2696471139942935,-1.867617732781103,-0.7697506758786465,-0.5757657543768159,1.236924140546375,-0.05277540860330034,1.2505115014032573,40.70662790039931,-3.486190551601169,-2.61192964070561,-0.874260910895559,4,10,4,1,0.0
2025-11-03,257.32,259.0,259.9,256.9,3410000.0,0.25,0.2532434643705837,1.130811662726558,-1.0834827344297968,0.2696471139942935,-1.3281870813940255,-0.259479645223894,1.1980045111630337,-0.247814332372663,0.9829592117204862,41.69583942127778,-3.4569701160707496,-2.780937735778638,-0.6760323802921118,0,11,4,1,0.0
2025-11-04,254.16,257.0,257.32,252.3,3050000.0,-1.23,-1.2280429037773966,0.2532434643705837,1.130811662726558,-1.0834827344297968,-1.867617732781103,-0.13156467942315273,1.001380886558221,-0.398280615929638,1.0085906028297786,38.34644329568649,-3.6467607136914353,-2.9541023313611974,-0.6926583823302379,1,11,4,0,0.0
2025-11-05,250.87,255.06,255.99,249.25,3460000.0,-1.29,-1.2944601825621624,-1.2280429037773966,0.2532434643705837,1.130811662726558,0.2696471139942935,-0.44438613873444394,1.0854864624756926,-0.6142625522601474,0.9366112290090771,35.17805022065359,-4.016348666656995,-3.166551598420357,-0.8497970682366383,2,11,4,0,0.0
2025-11-06,248.3,251.97,252.0,247.37,3480000.0,-1.02,-1.0244349663172134,-1.2944601825621624,-1.2280429037773966,0.2532434643705837,-1.0834827344297968,-0.43257658511192726,1.0770838287755176,-0.6942274036048905,0.9337957992042923,32.891801200604064,-4.465155767508634,-3.4262724322380125,-1.0388833352706213,3,11,4,0,0.0
2025-11-07,246.04,244.7,247.5,242.0,3220000.0,-0.91,-0.9101892871526456,-1.0244349663172134,-1.2944601825621624,-1.2280429037773966,1.130811662726558,-0.8407767750877679,0.630720302715177,-0.7082712647322904,0.9361110345847008,30.98476071286578,-4.94618519675123,-3.7302549851406566,-1.2159302116105737,4,11,4,0,0.0
